fc_zscore_z16	fc_zscore_d15	grand_mean	gene
5.77143348337192	5.41971277864064	5.59557313100628	CAMK2N1
5.52560586971117	5.61518817516369	5.57039702243743	CDK19
3.32735898315009	7.78640448220981	5.55688173267995	MBNL2
2.79257802462095	8.30974382455842	5.55116092458968	PRKACB
2.77365567141277	8.26652651816929	5.52009109479103	RNF13
6.41041666827887	4.59146009445283	5.50093838136585	WNK1
5.90992599663681	5.08294167117988	5.49643383390835	SEPP1
8.80554483099075	2.17387841505427	5.48971162302251	APP
5.36457124154478	5.60515062585322	5.484860933699	MAP7
1.20683312488314	9.5621369584419	5.38448504166252	ARID5B
2.623452483599	8.02539366717962	5.32442307538931	REEP3
5.82921733519768	4.81274281295043	5.32098007407405	SCG5
3.48724260026686	7.05369543285443	5.27046901656065	CXADR
7.58147111489659	2.94761896179692	5.26454503834675	CNTN2
4.29101815914514	6.23729903627203	5.26415859770858	DSEL
2.9804488761266	7.50150524264551	5.24097705938605	FRYL
2.44939335287179	7.96958495534853	5.20948915411016	SERINC5
10.4515857962865	-0.0922815267072196	5.17965213478962	RBP7
4.61282119455557	5.72276544907471	5.16779332181514	DLG2
6.22959695059063	4.05649509614018	5.14304602336541	MAP1B
5.24318723972308	5.00640865636206	5.12479794804257	TUBB4A
5.86087440440975	4.38378765857943	5.12233103149459	CYB5R2
2.50709906531148	7.71298505922136	5.11004206226642	CBR1
6.88912463706648	3.23803354637118	5.06357909171883	JAM3
5.61663342134233	4.5057337692342	5.06118359528827	DUSP10
1.59520210402057	8.4607728252401	5.02798746463034	MTUS1
8.52617476235675	1.5033221196546	5.01474844100567	LARP6
3.00836175074406	6.98707084421403	4.99771629747905	RAP1GDS1
5.66367664947824	4.32298215914375	4.993329404311	DNAJC6
4.29731364767505	5.67654585581435	4.9869297517447	ZC3H13
4.88945097592007	5.05233332802752	4.97089215197379	HSPA2
7.17112319947329	2.7306582791838	4.95089073932855	CNTNAP4
3.04257898607131	6.85345354699494	4.94801626653313	SCARB2
8.97738306931192	0.908385517434414	4.94288429337317	RPS6
5.53698324008338	4.33765723509911	4.93732023759124	DLG1
5.43480167508734	4.34948093003925	4.8921413025633	LPGAT1
-0.115416944331781	9.8453676600511	4.86497535785966	OMG
7.55119574045165	2.15216181612446	4.85167877828805	NDRG1
3.93623035205299	5.71363557258293	4.82493296231796	PPA1
5.14069616477083	4.46201668102965	4.80135642290024	CLIC4
3.40861062952132	6.15092842240706	4.77976952596419	KCNJ2
6.2418747990648	3.29293320999218	4.76740400452849	ANKRD40
3.58669135790291	5.92248809116597	4.75458972453444	FOXN2
-0.115416944331781	9.61725276648247	4.75091791107534	TOB1
6.83742438757254	2.65111523039277	4.74426980898265	AIF1L
2.91016465754766	6.52408052302001	4.71712259028383	RDX
8.72490075973944	0.664053491989315	4.69447712586438	LPPR1
3.27156905118244	6.0953376440159	4.68345334759917	TRIM2
4.35956187273749	4.98840665348106	4.67398426310928	USP54
-0.115416944331781	9.45761339099221	4.67109822333022	DPYSL2
3.77493572855636	5.53239126340164	4.653663495979	ITM2A
3.98244254989846	5.31178219745364	4.64711237367605	PLEKHA1
2.35278396184069	6.86894195887323	4.61086296035696	SEMA6A
5.80779354765381	3.37906745785279	4.5934305027533	DAAM2
8.2065359397326	0.703868396756209	4.4552021682444	AGTPBP1
4.75191477180005	4.15836505335526	4.45513991257766	PDE8A
2.78805931850461	6.10114591039432	4.44460261444946	MOSPD2
3.30591105072476	5.53079601994151	4.41835353533313	TRIM59
4.21974042539616	4.56700987981149	4.39337515260382	SECISBP2L
4.90526090104469	3.86612598342717	4.38569344223593	TMEM206
7.9072169950989	0.831558227262721	4.36938761118081	MAP4K4
3.20187377452535	5.53384075124395	4.36785726288465	TMEM165
2.21380411696275	6.51904652728992	4.36642532212634	CALM2
7.36331276926498	1.36443091956504	4.36387184441501	AK5
4.75451248555272	3.96081888816454	4.35766568685863	PLCL1
-0.115416944331781	8.82233533241583	4.35345919404203	LANCL1
7.26454411740695	1.36814510159629	4.31634460950162	MAP6D1
7.48854046530285	1.06944190177653	4.27899118353969	RPS12
3.38154079167037	5.16510360804485	4.27332219985761	PEG3
3.14062160582514	5.37989028614609	4.26025594598561	SORT1
2.53781989507159	5.96619360656907	4.25200675082033	NCOA7
4.09131511073239	4.41228638312909	4.25180074693074	PLD1
5.15954946951163	3.34329542183305	4.25142244567234	SOX10
3.86701406618721	4.62014498756612	4.24357952687667	OSBPL1A
5.27639817778393	3.20724030168595	4.24181923973494	KCNH8
-0.0337813637640072	8.49439325807879	4.23030594715739	C1ORF198
2.98390719909347	5.41945209746798	4.20167964828072	LIPA
4.69901018107866	3.66914962662727	4.18407990385296	RASGRP3
-0.115416944331781	8.46493082110226	4.17475693838524	GLUL
4.80020311756342	3.5125000188822	4.15635156822281	PGRMC1
6.51400493333554	1.69177777121693	4.10289135227624	OLIG2
2.14566871657833	5.98333537217209	4.06450204437521	SEMA4D
4.60671715933637	3.52063113320131	4.06367414626884	CHN2
3.65279745043655	4.4734604259115	4.06312893817403	TMEM98
-0.115416944331781	8.1736957075934	4.02913938163081	RHOA
7.17414954688066	0.859093555575057	4.01662155122786	ASPA
4.96281565589516	3.06391117305634	4.01336341447575	MARCKSL1
1.78943453569601	6.22430540845577	4.00686997207589	HSD17B4
7.25577149665106	0.750151342939082	4.00296141979507	CTNNA3
5.14465030709979	2.858861524672	4.00175591588589	GAB1
5.84468422001767	2.06384954883836	3.95426688442801	SYNJ2
0.517707479866853	7.35311884701391	3.93541316344038	MAG
4.92510307779597	2.87950836098507	3.90230571939052	C21ORF91
7.92176607043821	-0.129672764857408	3.8960466527904	PAQR6
2.55567489878983	5.22721200042503	3.89144344960743	KIF13B
2.34029161290941	5.43702208692465	3.88865684991703	TMTC4
5.57623137729318	2.19671508232329	3.88647322980824	C8ORF46
7.893378557482	-0.139174067850594	3.8771022448157	PDE1C
-0.115416944331781	7.82569217676214	3.85513761621518	SCD5
3.5171884498541	4.18927346754395	3.85323095869903	ERBB2IP
-0.115416944331781	7.79040361718174	3.83749333642498	PMP22
4.47248878291711	3.20032485344919	3.83640681818315	DYNC1I2
0.363922988498215	7.28711541748295	3.82551920299058	PCDH9
5.97818035230405	1.62306211033067	3.80062123131736	RAB33A
5.47033190427958	2.12144136210531	3.79588663319244	GAS7
1.33454815460601	6.21776891396291	3.77615853428446	BBX
1.7794575474221	5.77051473376523	3.77498614059367	ARAP2
2.07884364045948	5.45924626030816	3.76904495038382	RNF141
4.75298894593004	2.78081022254981	3.76689958423993	PLEKHB1
4.05215471177978	3.44231969266876	3.74723720222427	ZCCHC24
2.54911311557526	4.88543031456344	3.71727171506935	CLMN
1.94061817760672	5.49175547050118	3.71618682405395	KIAA1244
1.37193225460606	6.05180238468831	3.71186731964719	PICALM
-0.115416944331781	7.49017849871961	3.68738077719391	S100B
5.93898893615996	1.36922990585828	3.65410942100912	ANP32B
3.51728058207352	3.78489123589565	3.65108590898458	CFAP20
4.90089201215237	2.39571379077105	3.64830290146171	C12ORF76
4.67279279133755	2.61975909298416	3.64627594216086	NKAIN2
2.18482016326369	5.03521169154492	3.6100159274043	APBB2
2.95985014661058	4.21509552480927	3.58747283570993	ATG4C
6.05274429681443	1.10757614270009	3.58016021975726	HSD11B1
-0.115416944331781	7.26194738851567	3.57326522209194	DNM3
7.28151447843298	-0.177982352289575	3.5517660630717	GPNMB
3.65502645559821	3.43781106401865	3.54641875980843	C10ORF90
1.48120426418785	5.60090697762517	3.54105562090651	ENOPH1
4.05939954419979	3.019219744709	3.53930964445439	SNX6
3.22805205102985	3.78787629499233	3.50796417301109	BACE1
6.16847738074855	0.822045191375125	3.49526128606184	LINC00320
7.12077073170884	-0.166572644194207	3.47709904375732	PDGFRA
2.57386631122202	4.36417321266073	3.46901976194138	ELOVL1
4.3556663901929	2.57861091187532	3.46713865103411	OLIG1
2.42321158279294	4.49765413949783	3.46043286114538	LDB3
2.46165990596253	4.44259179468758	3.45212585032506	PSEN1
4.7341108428603	2.16788517985316	3.45099801135673	FRMD4B
3.36011315244843	3.52184022787021	3.44097669015932	CDH19
4.37487053654117	2.48920154463215	3.43203604058666	LINC01105
5.91077785091888	0.930737871845123	3.420757861382	RPL26
3.50197629488075	3.29648096422389	3.39922862955232	RTN4
4.33578699731941	2.45803828748435	3.39691264240188	GJB1
5.42490719755507	1.36423559627208	3.39457139691358	PLA2G16
1.34359535035953	5.41004040579193	3.37681787807573	FUT8
2.75007563772553	3.95745768845918	3.35376666309236	AGAP1
4.94921146136404	1.73527739713773	3.34224442925089	STMN4
6.3595124686802	0.304266949074522	3.33188970887736	S1PR5
-0.115416944331781	6.77910040846818	3.3318417320682	B2M
5.44159610768743	1.21916187344861	3.33037899056802	SAP18
2.31154821787978	4.32577252037194	3.31866036912586	SH3TC2
0.918368914243906	5.6929859374156	3.30567742582975	PRKAR1A
0.970684513926696	5.62085987031608	3.29577219212139	CERCAM
-0.115416944331781	6.70140517540724	3.29299411553773	UBL3
0.793155932015834	5.7835893216462	3.28837262683102	SERINC1
2.61271728280183	3.95610533789068	3.28441131034626	TMEM63A
3.72809574256034	2.81782514944771	3.27296044600402	PCSK6
-0.115416944331781	6.64386797190885	3.26422551378853	LTN1
5.17037719617721	1.26051599665039	3.2154465964138	SFRP1
3.27842974246641	3.13910922186882	3.20876948216761	ELMO1
1.44068579035544	4.96722122723846	3.20395350879695	FNIP1
-0.0655549185918684	6.44555654068493	3.19000081104653	ARL6IP5
4.40262893139444	1.96360589577628	3.18311741358536	AMD1
4.22043851772312	2.13271090533094	3.17657471152703	MFSD6
-0.115416944331781	6.42120544623293	3.15289425095058	H3F3B
2.04202652396653	4.220903266149	3.13146489505776	ATP8A1
3.16432438652669	3.08864040666229	3.12648239659449	RNF130
1.92298078369629	4.31338344159212	3.11818211264421	LIMCH1
2.92850465519594	3.27393145241486	3.1012180538054	FA2H
1.58293337840718	4.61927921565885	3.10110629703301	TMEM87A
5.65322107984981	0.511774748529042	3.08249791418943	MAN2A1
4.53876798814607	1.62305484193448	3.08091141504028	PPFIA2
2.79221380176146	3.36920186664703	3.08070783420425	MYRF
3.01169473363374	3.14544791671198	3.07857132517286	FBXO7
5.06274929701717	1.08773650900633	3.07524290301175	BTBD3
1.15545624733742	4.97913639180773	3.06729631957257	HNRNPDL
3.35014389961802	2.77575212728705	3.06294801345253	ABHD17B
3.98819780670314	2.13094684456279	3.05957232563297	MOB3B
-0.115416944331781	6.20192756222475	3.04325530894648	HSP90B1
1.96956332309602	4.10555267744283	3.03755800026942	PPM1H
5.54934430102624	0.493826233221708	3.02158526712397	SYTL2
6.75885361867048	-0.730321234545052	3.01426619206271	KIF5C
-0.115416944331781	6.13530545369046	3.00994425467934	GPM6B
4.98076204305406	1.02057660565438	3.00066932435422	NIPA1
3.11243154861898	2.86804677053972	2.99023915957935	PPP1R14A
3.77767901172607	2.1962189267827	2.98694896925438	LRRC8D
2.77826008489836	3.1882014660017	2.98323077545003	NFASC
1.70987120908429	4.24388387133811	2.9768775402112	ZNF146
4.05307829196862	1.8285612893692	2.94081979066891	DIP2B
4.84210034908814	1.01771228603932	2.92990631756373	NINJ2
1.46884042803444	4.38975979017199	2.92930010910321	PTGES3
4.7256019858764	1.11498258104145	2.92029228345893	NEK7
3.17556562497063	2.66471827645773	2.92014195071418	CLASP2
-0.115416944331781	5.95452034871133	2.91955170218978	PPP1CB
3.58433259613199	2.24020874089784	2.91227066851492	SVIP
1.84669791079147	3.97689231068965	2.91179511074056	ZNF24
1.87006627175796	3.92892171792244	2.8994939948402	CDC42SE2
3.0557905485958	2.72162383714485	2.88870719287033	MTSS1
5.93627726586212	-0.202489419041565	2.86689392341028	RAPGEF4
2.13242455626023	3.59974742484839	2.86608599055431	ANAPC5
6.35358630204459	-0.637718863104688	2.85793371946995	RPL37A
3.4372156935684	2.27097774346978	2.85409671851909	STK39
-0.115416944331781	5.81493393638596	2.84975849602709	IDI1
5.07414054751246	0.620787749294523	2.84746414840349	GATS
5.09098334978382	0.596758011517598	2.84387068065071	LHFPL3
3.96961167576801	1.69334168588218	2.83147668082509	CDKN1C
0.23314523162134	5.41048191129383	2.82181357145758	MORF4L2
3.80772843045058	1.82799624272007	2.81786233658533	RAB3IP
1.78241214636555	3.82375781846996	2.80308498241775	VEZF1
2.61866729570058	2.98714752913037	2.80290741241547	ATG3
4.50733647018023	1.09058101755674	2.79895874386849	COBL
-0.115416944331781	5.70646376071262	2.79552340819042	MEGF9
-0.115416944331781	5.69670485995375	2.79064395781098	EGR1
0.848562514692783	4.70722229593481	2.7778924053138	SGCB
4.31340960124919	1.20461658780078	2.75901309452498	RCAN2
-0.115416944331781	5.62687441471878	2.7557287351935	PADI2
3.47646678373897	2.03478200202546	2.75562439288222	PRRG1
5.46709925137038	0.0387166939355688	2.75290797265298	PDE1A
4.74230384763594	0.758383224146689	2.75034353589132	SOX8
2.61392895221414	2.88445267764935	2.74919081493175	MAP4K5
4.80191550551934	0.679396830021329	2.74065616777033	SCHIP1
2.60782725844788	2.8342825609425	2.72105490969519	P2RX7
1.147234578088	4.27811709376019	2.71267583592409	CCDC88A
2.93283278078382	2.47470969667277	2.7037712387283	PPP2R2A
-0.115416944331781	5.52170907280284	2.70314606423553	SARAF
2.3275754379742	3.076093620398	2.7018345291861	SLCO3A1
2.14823078954387	3.24203407251304	2.69513243102845	PRR18
-0.115416944331781	5.49844991662373	2.69151648614598	LMBRD1
5.64260150432647	-0.25992415870318	2.69133867281164	MAP4
3.74832694995207	1.61287398762015	2.68060046878611	FCHSD2
4.63479248597481	0.719308359218933	2.67705042259687	DOCK9
5.10847506816399	0.236396622528052	2.67243584534602	NLGN1
-0.115416944331781	5.43960155638101	2.66209230602461	FOS
-0.0766373029139207	5.3381454995235	2.63075409830479	PHYHIPL
3.00717111350523	2.23687539980251	2.62202325665387	ACSL1
3.92947689484406	1.3019582219017	2.61571755837288	FAM134B
3.68270474025349	1.53023597220719	2.60647035623034	SNCA
1.984362384932	3.21164342241401	2.59800290367301	ICK
0.658421111274941	4.53665074773604	2.59753592950549	ALCAM
3.95451795154772	1.2209691701561	2.58774356085191	PFDN2
2.52798400892848	2.59845819336579	2.56322110114713	PAPSS1
4.92565451088864	0.19174061949847	2.55869756519356	MRPL48
1.23169873925604	3.88075587555308	2.55622730740456	GCA
-0.115416944331781	5.20847818710897	2.54653062138859	ITGB8
1.99100214517852	3.08568841291479	2.53834527904665	PPP1R9A
2.53673692939562	2.53807979901834	2.53740836420698	KIF2A
3.33049647195792	1.74174472229755	2.53612059712774	SPOCK1
4.69624813081625	0.371226598322523	2.53373736456939	RPL38
1.98925989626707	3.07656096102761	2.53291042864734	COLGALT2
5.25770009262482	-0.200540172221446	2.52857996020169	GAS5
2.50214221455149	2.54284701653941	2.52249461554545	ZFYVE16
2.24742522361153	2.76851776324166	2.5079714934266	HNRNPH3
2.63401303294902	2.37344195166637	2.50372749230769	ST3GAL5
3.65092220305512	1.34751388145567	2.49921804225539	KLHL4
4.98785634304939	0.0017426485976302	2.49479949582351	KIF5B
0.64544081903009	4.3417380240163	2.49358942152319	LINC00263
1.17405059903645	3.80152926152261	2.48778993027953	AMER2
5.10731439821765	-0.141448967056299	2.48293271558068	RPS3A
2.43302249060398	2.52583383749913	2.47942816405156	HIP1
2.35453238810282	2.60398832961072	2.47926035885677	MCAM
-0.115416944331781	5.05669516052661	2.47063910809741	ARF4
4.63317661918278	0.299540113530609	2.4663583663567	VCAN
-0.115416944331781	5.04516361900626	2.46487333733724	YWHAB
0.455353436615692	4.47323616052505	2.46429479857037	COL4A5
-0.115416944331781	5.03818042642686	2.46138174104754	PTK2
1.79840201186346	3.10962475345225	2.45401338265785	ENPP4
2.81965769383525	2.08163560975685	2.45064665179605	CEP97
4.38167926716444	0.518949612005678	2.45031443958506	NENF
5.09701624698422	-0.202489419041565	2.44726341397133	LOC254128
-0.115416944331781	5.00485851798681	2.44472078682751	GABARAPL2
2.84272985246747	2.03926552894191	2.44099769070469	ANKIB1
4.97188440622107	-0.124334865394001	2.42377477041354	BCHE
-0.115416944331781	4.96202423901053	2.42330364733938	TMEM123
5.01522224975057	-0.197152434322588	2.40903490771399	BEX1
3.33962118139911	1.47445999997268	2.4070405906859	FBXO32
2.9827553090752	1.81925916793002	2.40100723850261	TCEAL4
-0.115416944331781	4.91305358344812	2.39881831955817	DEGS1
-0.115416944331781	4.90660868377114	2.39559586971968	GABARAP
1.76880570700865	3.01996945202056	2.3943875795146	SNX30
2.25114135174029	2.53286257870341	2.39200196522185	NPC1
2.95844965725683	1.80495050344144	2.38170008034913	TMEM258
-0.115416944331781	4.87471153338876	2.37964729452849	IPO13
2.65839781234381	2.0924984350521	2.37544812369796	WIPF1
4.88112118885466	-0.133976745695753	2.37357222157945	GAB2
4.66353374707198	0.053311639712422	2.3584226933922	TMSB4X
3.61036284282474	1.10120342703548	2.35578313493011	RCAN1
-0.115416944331781	4.79714232890941	2.34086269228882	TMED10
-0.115416944331781	4.78541963862527	2.33500134714674	TMEM33
3.91936704471967	0.742849979792063	2.33110851225587	SET
1.83247855434787	2.82513037678193	2.3288044655649	RTKN
4.1087650705683	0.54236035248623	2.32556271152726	RPL36AL
4.82826343461092	-0.181635458746838	2.32331398793204	PROX1
3.56357839236011	1.07910239108358	2.32134039172184	SH3D19
1.13448865057804	3.48957872000996	2.312033685294	ADAMTS4
-0.115416944331781	4.72615107035397	2.30536706301109	HIGD1A
4.31623157031257	0.281777154374681	2.29900436234363	VRK2
3.67695580914991	0.910789290552105	2.29387254985101	KCNMB4
4.14306226791569	0.42723749923978	2.28514988357774	HNRNPA1
-0.115416944331781	4.68257197931399	2.28357751749111	CNBP
1.62591541536672	2.93885356609921	2.28238449073296	FAM69A
2.38509822365163	2.17240783331903	2.27875302848533	OSTF1
4.75669660838266	-0.202307829570708	2.27719438940598	RPS29
0.582997437500506	3.96867873307373	2.27583808528712	C1ORF43
1.63856878302061	2.91304261176095	2.27580569739078	VAMP3
3.71574302166415	0.831156914337202	2.27344996800068	URI1
-0.115416944331781	4.65657027499487	2.27057666533154	SMARCA5
4.16533213103203	0.358839969194402	2.26208605011321	THBS2
2.84711036684511	1.66894283033782	2.25802659859146	ZNF488
2.20387866963996	2.29193444426806	2.24790655695401	FAM221A
4.5318713058616	-0.0370960820307426	2.24738761191543	SNHG6
1.75895192039794	2.72819516690651	2.24357354365223	ARPC5
0.862718830887751	3.60988886755892	2.23630384922333	ZNF652
-0.115416944331781	4.5821976692312	2.23339036244971	SERINC3
0.689474486614835	3.76316771488381	2.22632110074932	EFNA1
2.36751049984241	2.08266705794734	2.22508877889488	EPN2
-0.115416944331781	4.56440431375932	2.22449368471377	GPRC5B
4.52777320448034	-0.0924147353735889	2.21767923455338	RPS8
2.97553170116976	1.45289212552299	2.21421191334638	FAM124A
2.0265581357718	2.39658974704297	2.21157394140739	CERS2
3.97214411389608	0.447018907871183	2.20958151088363	MOG
3.67128778767481	0.736123227120702	2.20370550739776	ARHGAP21
1.24963202319809	3.11077683683201	2.18020443001505	DICER1
2.80968785130644	1.55016188681261	2.17992486905953	ABCG1
2.3325405205853	2.02518545069039	2.17886298563784	RYBP
-0.115416944331781	4.45883305076748	2.17170805321785	CD47
1.78934679393151	2.55314535923092	2.17124607658121	IVNS1ABP
1.74820645605396	2.59413812646098	2.17117229125747	RBX1
3.78185323287191	0.51877623246347	2.15031473266769	ANO4
-0.115416944331781	4.40803453965448	2.14630879766135	CANX
0.0626315138723316	4.21273328527626	2.13768239957429	CSDE1
-0.115416944331781	4.37627248902903	2.13042777234862	SCAF11
0.346479009167584	3.90475245564089	2.12561573240423	SNX27
3.86041788227049	0.378000191072247	2.11920903667137	IL1RAPL1
-0.115416944331781	4.34374465133651	2.11416385350236	CDC42
2.85192722834261	1.36732651628996	2.10962687231629	CD55
4.42016433891561	-0.202620485598001	2.10877192665881	RPL34
4.39278489144245	-0.17610252685287	2.10834118229479	TSR2
0.258563055585876	3.95374727012829	2.10615516285708	RIF1
1.519449641168	2.6925678855861	2.10600876337705	MAN2A2
2.12473112808532	2.07055250158816	2.09764181483674	FOSB
-0.115416944331781	4.29802020668264	2.09130163117543	ADD3
2.5542444928834	1.62544462283161	2.0898445578575	RBPJ
2.43789993385414	1.71519061419548	2.07654527402481	MTMR2
-0.115416944331781	4.23952198881596	2.06205252224209	GATM
1.94387002039699	2.16516854782441	2.0545192841107	RAC1
0.488939222522861	3.60707685675981	2.04800803964133	PCMTD2
2.7322513959784	1.34556625228831	2.03890882413335	TARSL2
4.27128816928221	-0.202218738036342	2.03453471562293	RPL37
2.03683645427364	2.00350809102201	2.02017227264782	PPP1R16B
0.317016758110505	3.72144330667746	2.01923003239398	COPS5
2.06527006801852	1.9711796272778	2.01822484764816	TBC1D12
3.17452544822467	0.857684531243616	2.01610498973414	CLCA4
-0.115416944331781	4.14676941757663	2.01567623662243	DNAJB1
2.05440954548466	1.97240382957195	2.01340668752831	JUND
1.79973111305301	2.21428036072535	2.00700573688918	PWWP2A
4.17104264122918	-0.158701448351707	2.00617059643874	ZFAS1
3.30961300144776	0.699694203621103	2.00465360253443	PTPN11
4.21137873238131	-0.202489419041565	2.00444465666987	TYMS
1.76801429767345	2.23521013417772	2.00161221592559	RCBTB1
4.19998954771845	-0.202489419041565	1.99875006433844	LOC100506548
1.84494309885303	2.13871614404863	1.99182962145083	FTH1
2.23088002865987	1.75106930039403	1.99097466452695	SRPK2
-0.115416944331781	4.08584676624976	1.98521491095899	YPEL5
-0.115416944331781	4.08484406569496	1.98471356068159	DDX3X
2.58240597017051	1.3840455545787	1.98322576237461	RAB40B
4.06269237097988	-0.107844186666307	1.97742409215679	CA10
2.364221673108	1.58767508305375	1.97594837808088	ZNF365
3.65655908522353	0.295268529041946	1.97591380713274	RPSAP58
4.2426476607942	-0.295713158262754	1.97346725126573	TRAK2
